"CNA_ID"	"Parental_1or2"	"dupOrdel"	"Chr"	"Ref_start"	"Ref_end"	"Gene_names"	"MalfunctionedByCNA"	"mut_order"
163	2	"dup"	"5"	112815506	112815709	"APC"	TRUE	292
164	2	"dup"	"3"	179199060	179203166	"PIK3CA"	TRUE	293
165	1	"dup"	"5"	112842407	112844125	"APC"	TRUE	294
166	1	"dup"	"5"	112841883	112844125	"APC"	TRUE	296
167	1	"del"	"5"	112837636	112840900	"APC"	FALSE	297
168	1	"dup"	"5"	112819303	112827246	"APC"	TRUE	300
169	1	"dup"	"5"	112843051	112844125	"APC"	TRUE	302
170	1	"dup"	"5"	112780871	112786656	"APC"	TRUE	303
171	1	"dup"	"5"	112835148	112837788	"APC"	TRUE	304
172	2	"del"	"5"	112835043	112844125	"APC"	TRUE	306
173	1	"dup"	"5"	112843810	112844125	"APC"	TRUE	308
174	2	"dup"	"5"	112841551	112844125	"APC"	TRUE	309
175	2	"dup"	"5"	112767384	112767389	"APC"	TRUE	310
176	2	"dup"	"5"	112839887	112843108	"APC"	FALSE	313
177	1	"dup"	"5"	112819088	112828005	"APC"	FALSE	316
178	2	"dup"	"5"	112827135	112827997	"APC"	TRUE	317
179	2	"dup"	"5"	112840139	112842757	"APC"	FALSE	319
180	1	"dup"	"5"	112801286	112801382	"APC"	TRUE	325
181	2	"dup"	"5"	112840065	112844125	"APC"	TRUE	327
182	2	"dup"	"5"	112837807	112839365	"APC"	TRUE	330
183	2	"dup"	"17"	7676015	7676593	"TP53"	TRUE	331
184	1	"dup"	"3"	179230345	179231755	"PIK3CA"	TRUE	332
185	2	"del"	"5"	112766326	112770610	"APC"	TRUE	333
186	2	"del"	"17"	7676053	7676593	"TP53"	FALSE	335
187	2	"dup"	"3"	179221062	179225069	"PIK3CA"	TRUE	336
188	2	"dup"	"5"	112839686	112841787	"APC"	TRUE	337
189	2	"dup"	"3"	179219586	179221378	"PIK3CA"	TRUE	340
190	1	"dup"	"12"	25227383	25227411	"KRAS"	TRUE	341
191	1	"dup"	"5"	112842749	112844125	"APC"	TRUE	342
192	1	"dup"	"5"	112843471	112844125	"APC"	TRUE	344
193	1	"dup"	"3"	179198994	179199773	"PIK3CA"	TRUE	345
194	1	"dup"	"5"	112839081	112840201	"APC"	TRUE	346
195	1	"dup"	"5"	112837988	112843581	"APC"	TRUE	347
196	1	"dup"	"3"	179204527	179204587	"PIK3CA"	TRUE	349
197	1	"dup"	"3"	179198923	179208568	"PIK3CA"	FALSE	351
198	1	"dup"	"5"	112828884	112835164	"APC"	TRUE	352
199	1	"dup"	"5"	112842994	112843526	"APC"	FALSE	353
200	2	"dup"	"5"	112840268	112844125	"APC"	TRUE	354
201	2	"dup"	"5"	112819278	112820262	"APC"	TRUE	355
202	2	"dup"	"5"	112844051	112844125	"APC"	TRUE	360
203	2	"dup"	"5"	112840197	112843669	"APC"	TRUE	362
204	1	"dup"	"5"	112841436	112844125	"APC"	TRUE	363
205	2	"del"	"3"	179210331	179220051	"PIK3CA"	FALSE	365
206	1	"del"	"5"	112840626	112844125	"APC"	TRUE	367
207	2	"dup"	"3"	179219704	179225025	"PIK3CA"	TRUE	369
208	2	"dup"	"3"	179219610	179221431	"PIK3CA"	FALSE	372
209	1	"dup"	"3"	179229363	179230904	"PIK3CA"	TRUE	373
210	1	"del"	"5"	112847295	112847687	"APC"	TRUE	377
211	2	"dup"	"5"	112839521	112844125	"APC"	FALSE	378
212	1	"dup"	"17"	7676120	7676593	"TP53"	TRUE	380
213	2	"dup"	"5"	112843796	112844125	"APC"	TRUE	382
214	2	"dup"	"5"	112838367	112839446	"APC"	FALSE	383
215	2	"del"	"3"	179229394	179230375	"PIK3CA"	FALSE	385
216	1	"dup"	"17"	7674928	7675420	"TP53"	FALSE	386
217	2	"dup"	"3"	179221050	179222989	"PIK3CA"	TRUE	388
218	1	"dup"	"5"	112841033	112841641	"APC"	TRUE	391
219	2	"dup"	"5"	112838622	112839439	"APC"	TRUE	392
220	1	"dup"	"3"	179224785	179230120	"PIK3CA"	TRUE	393
221	1	"dup"	"5"	112844049	112844125	"APC"	TRUE	399
222	2	"dup"	"3"	179230314	179231043	"PIK3CA"	TRUE	401
223	2	"dup"	"5"	112842615	112844125	"APC"	TRUE	402
224	2	"dup"	"3"	179210228	179214724	"PIK3CA"	TRUE	403
225	1	"dup"	"3"	179229353	179230375	"PIK3CA"	FALSE	404
226	2	"del"	"3"	179221016	179221778	"PIK3CA"	FALSE	405
227	2	"del"	"5"	112843847	112844125	"APC"	TRUE	406
228	2	"dup"	"5"	112766387	112767389	"APC"	TRUE	407
